critic_loss,duration,episode,episode_reward,goal_reached,honeypot,step
0.028849810370177562,5.264650583267212,5.0,-1040.0,0.0,0.0,309
-0.046363715992076324,23.667733669281006,6.0,-1374.0,0.0,0.0,1310
-0.3189996747095138,25.713322639465332,7.0,-1054.0,0.0,0.0,2311
-0.8448211369365454,24.943421363830566,8.0,-1023.0,0.0,0.0,3312
-1.507369478315115,24.950615882873535,9.0,-1141.0,0.0,0.0,4313
-2.4490362888500092,24.797229528427124,10.0,-1254.0,0.0,0.0,5314
-3.4184905164241792,23.86779761314392,11.0,-1309.0,0.0,0.0,6315
-4.6391526029706,24.61616539955139,12.0,-1274.0,0.0,0.0,7316
-6.043246741324663,23.843366861343384,13.0,-1212.0,0.0,0.0,8317
-7.130879194915295,24.427659034729004,14.0,-1138.0,0.0,0.0,9318
