critic_loss,duration,episode,episode_reward,goal_reached,honeypot,step
0.015100276986885553,467.72924876213074,0.0,-1277.0,0.0,0.0,969
-0.05073948997212574,624.007246017456,1.0,-1290.0,0.0,0.0,1970
-0.15681876929383726,482.46444034576416,2.0,-1342.0,0.0,0.0,2971
-0.3559305116608739,510.41426181793213,3.0,-1270.0,0.0,0.0,3972
-0.594658320505172,521.3638269901276,4.0,-1257.0,0.0,0.0,4973
-0.843057052783668,513.7011666297913,5.0,-1310.0,0.0,0.0,5974
-1.239428280338645,512.2871322631836,6.0,-1367.0,0.0,0.0,6975
-1.582350423067808,520.3684842586517,7.0,-1216.0,0.0,0.0,7976
-2.0032412958368657,517.266110420227,8.0,-1234.0,0.0,0.0,8977
-2.4791543377116323,523.780101776123,9.0,-1169.0,0.0,0.0,9978
-3.018738357126713,525.9074239730835,10.0,-1184.0,0.0,0.0,10979
-3.7379138329522705,486.41855549812317,11.0,-876.0,1.0,0.0,11882
-4.024645026162267,535.1008756160736,12.0,-1290.0,0.0,0.0,12883
-4.623192967146635,537.3023536205292,13.0,-1143.0,0.0,0.0,13884
-5.254824768900871,537.355265378952,14.0,-1331.0,0.0,0.0,14885
-6.101784812539816,532.9351708889008,15.0,-1176.0,0.0,0.0,15886
-6.823677461534738,560.352823972702,16.0,-1365.0,0.0,1.0,16887
-7.74955670440197,528.2210302352905,17.0,-1210.0,0.0,0.0,17888
-8.633064908891916,532.9472951889038,18.0,-1284.0,0.0,0.0,18889
-9.711203388154507,523.4601061344147,19.0,-1240.0,0.0,0.0,19890
-10.834455592155457,519.7040791511536,20.0,-1294.0,0.0,0.0,20891
-11.716335122317076,523.9111206531525,21.0,-1189.0,0.0,0.0,21892
-12.679477593541145,525.1945607662201,22.0,-1224.0,0.0,0.0,22893
-14.143642762243747,513.3734195232391,23.0,-1133.0,0.0,0.0,23894
-14.876957085371018,510.15712904930115,24.0,-1192.0,0.0,0.0,24895
-15.609398578733206,523.1731355190277,25.0,-1195.0,0.0,0.0,25896
-16.935820766806604,515.6286344528198,26.0,-1301.0,0.0,0.0,26897
-19.471428433299064,562.8219089508057,27.0,-1177.0,0.0,0.0,27898
-19.57613870859146,506.1851923465729,28.0,-1303.0,0.0,0.0,28899
-22.03193308353424,530.0851199626923,29.0,-1135.0,0.0,0.0,29900
-23.35960864472389,523.4445197582245,30.0,-1162.0,0.0,0.0,30901
-22.35299387860298,536.9346239566803,31.0,-1103.0,0.0,0.0,31902
-25.286347643852235,521.8342485427856,32.0,-1244.0,0.0,0.0,32903
-26.262939213573933,517.5479879379272,33.0,-1256.0,0.0,0.0,33904
-29.466121435165405,523.7551779747009,34.0,-1212.0,0.0,0.0,34905
-30.717233265638352,520.5308656692505,35.0,-1328.0,0.0,0.0,35906
-33.20659143412113,528.475350856781,36.0,-1159.0,0.0,0.0,36907
-34.14237859122521,348.168949842453,37.0,-503.0,1.0,0.0,37473
-35.35506717896462,521.7997925281525,38.0,-1325.0,0.0,0.0,38474
-36.47778628957271,527.6595525741577,39.0,-1169.0,0.0,0.0,39475
-38.850885193824766,517.9335372447968,40.0,-1333.0,0.0,0.0,40476
-40.23590302860737,521.8509738445282,41.0,-1382.0,0.0,0.0,41477
-42.07275397527218,519.3309268951416,42.0,-1250.0,0.0,0.0,42478
-46.16070697295666,531.7182455062866,43.0,-1301.0,0.0,0.0,43479
