critic_loss,duration,episode,episode_reward,goal_reached,honeypot,step
0.01720022213331815,934.3596723079681,6.0,-1190.0,0.0,0.0,929
-0.21401321549154817,960.0644991397858,7.0,-1257.0,0.0,0.0,1934
-1.2679308570325374,991.7857136726379,8.0,-1024.0,0.0,0.0,2939
-3.954591271549463,1030.5067596435547,9.0,-1023.0,0.0,0.0,3944
-8.877108576953411,986.590779542923,10.0,-1147.0,0.0,0.0,4949
-16.852134426593782,955.1372675895691,11.0,-1290.0,0.0,0.0,5954
-26.701100269913674,950.527580499649,12.0,-1355.0,0.0,0.0,6959
-38.50745545685291,936.2464261054993,13.0,-1271.0,0.0,0.0,7964
-53.17027760887146,928.2360258102417,14.0,-1333.0,0.0,0.0,8969
-76.02019692015648,974.5651457309723,15.0,-1292.0,0.0,0.0,9974
-99.45169512844086,1000.5937106609344,16.0,-1344.0,0.0,0.0,10979
-123.68917524886132,1002.2715208530426,17.0,-1361.0,0.0,0.0,11984
-154.48973991537093,1000.5817928314209,18.0,-1351.0,0.0,0.0,12989
-189.15334043216706,987.1613655090332,19.0,-1369.0,0.0,0.0,13994
-225.791735622406,1006.2903926372528,20.0,-1382.0,0.0,0.0,14999
-263.7891074371338,1148.7724032402039,21.0,-1349.0,0.0,0.0,16005
-313.20561666965483,1007.9281122684479,22.0,-1328.0,0.0,0.0,17010
-389.45972851753237,983.415322303772,23.0,-1354.0,0.0,0.0,18015
-450.1885123386383,991.0474939346313,24.0,-1363.0,0.0,0.0,19020
