critic_loss,duration,episode,episode_reward,goal_reached,honeypot,step
0.01680957746210872,260.7804434299469,2.0,-1266.0,0.0,0.0,874
-0.03277077065734193,298.4121820926666,3.0,-1396.0,0.0,0.0,1874
-0.1535418778453022,322.4899363517761,4.0,-1313.0,0.0,0.0,2874
-0.3368448311500251,318.77378821372986,5.0,-1346.0,0.0,0.0,3874
-0.5990714421318843,319.8853268623352,6.0,-1365.0,0.0,0.0,4874
-0.9028674908988178,390.36789560317993,7.0,-1317.0,0.0,0.0,5875
-1.3169145011045038,321.03160071372986,8.0,-1291.0,0.0,0.0,6875
-1.758685359708965,320.08908200263977,9.0,-1444.0,0.0,0.0,7875
-2.0810395765006544,321.3596000671387,10.0,-1265.0,0.0,0.0,8875
-2.5725344408266246,320.51025581359863,11.0,-1362.0,0.0,0.0,9875
-3.146767101049423,391.3074731826782,12.0,-1298.0,0.0,0.0,10876
-3.995057210959494,319.2824559211731,13.0,-1310.0,0.0,0.0,11876
-4.548474345788359,320.4637174606323,14.0,-1366.0,0.0,0.0,12876
-5.291752477757632,320.2358236312866,15.0,-1288.0,0.0,0.0,13876
-6.267875949457288,319.92909502983093,16.0,-1307.0,0.0,0.0,14876
-7.097695505619049,385.7278742790222,17.0,-1376.0,0.0,0.0,15877
-8.555477288857102,318.873596906662,18.0,-1422.0,0.0,0.0,16877
-9.274827848181129,319.5885081291199,19.0,-1313.0,0.0,0.0,17877
-9.754719394996762,322.49659490585327,20.0,-1343.0,0.0,0.0,18877
-11.54768227404356,321.24732398986816,21.0,-1358.0,0.0,0.0,19877
-12.03839263445884,386.095584154129,22.0,-1299.0,0.0,0.0,20878
-13.37786371961236,324.56456995010376,23.0,-1321.0,0.0,0.0,21878
-13.871031072080136,327.0860242843628,24.0,-1348.0,0.0,0.0,22878
-16.42520831120014,329.4555389881134,25.0,-1461.0,0.0,0.0,23878
-16.36265091046691,330.52703070640564,26.0,-1388.0,0.0,0.0,24878
-18.342548865124584,396.07844376564026,27.0,-1318.0,0.0,0.0,25879
-20.221980520904065,329.8054006099701,28.0,-1491.0,0.0,0.0,26879
-21.009336246043443,330.5388481616974,29.0,-1432.0,0.0,0.0,27879
-22.487338326632976,332.4010765552521,30.0,-1243.0,0.0,0.0,28879
-24.50383477141127,304.36621475219727,31.0,-960.0,1.0,0.0,29715
-25.801087416291235,453.73384141921997,32.0,-1422.0,0.0,0.0,30716
-27.16720377957821,330.8379158973694,33.0,-1235.0,0.0,0.0,31716
-29.837197443008424,332.56279969215393,34.0,-1242.0,0.0,0.0,32716
-31.015417839141236,322.36826157569885,35.0,-1031.0,1.0,0.0,33686
-32.399895784288645,336.38916635513306,36.0,-1288.0,0.0,0.0,34686
-34.9691436458826,397.88354659080505,37.0,-1329.0,0.0,0.0,35687
-35.796870749235154,335.15943002700806,38.0,-1309.0,0.0,0.0,36687
-38.45944637799263,334.9174699783325,39.0,-1352.0,0.0,0.0,37687
-39.36901774525642,334.525616645813,40.0,-1289.0,0.0,0.0,38687
-44.10240744417906,335.20262837409973,41.0,-1263.0,0.0,0.0,39687
-45.690703661322594,385.4249200820923,42.0,-1304.0,0.0,0.0,40688
-47.08939320909977,314.1179258823395,43.0,-1265.0,0.0,0.0,41688
-49.07776238763332,312.2034909725189,44.0,-1314.0,0.0,0.0,42688
-49.20613097774982,312.03121852874756,45.0,-1295.0,0.0,0.0,43688
-52.81472314572334,313.27498173713684,46.0,-1354.0,0.0,0.0,44688
-57.21863158679008,374.3955042362213,47.0,-1305.0,0.0,0.0,45689
-57.104667775034905,312.0199387073517,48.0,-1316.0,0.0,0.0,46689
-61.46138407325745,310.68619108200073,49.0,-1414.0,0.0,0.0,47689
-62.503411118984225,311.81860971450806,50.0,-1308.0,0.0,0.0,48689
-64.27530722677707,312.34832525253296,51.0,-1366.0,0.0,0.0,49689
-69.10447992390394,378.75071716308594,52.0,-1336.0,0.0,0.0,50690
-73.88883467876911,311.46324944496155,53.0,-1249.0,0.0,0.0,51690
-78.45832664203644,313.18447279930115,54.0,-1289.0,0.0,0.0,52690
-81.13058580446243,311.5654664039612,55.0,-1340.0,0.0,0.0,53690
-75.1364682136178,310.6971900463104,56.0,-1325.0,0.0,0.0,54690
-82.75055899834634,372.7891125679016,57.0,-1305.0,0.0,0.0,55691
-86.58397064208984,314.46179246902466,58.0,-1409.0,0.0,0.0,56691
-92.46478143310547,312.2264621257782,59.0,-1371.0,0.0,0.0,57691
-94.47789812326431,311.2863368988037,60.0,-1272.0,0.0,0.0,58691
-98.9750133407116,311.7938029766083,61.0,-1320.0,0.0,0.0,59691
-95.38507237267494,373.6679890155792,62.0,-1069.0,0.0,0.0,60692
-101.32780845284462,315.9027316570282,63.0,-1286.0,0.0,0.0,61692
-108.72701252925395,313.93556237220764,64.0,-1357.0,0.0,0.0,62692
-104.85752158689499,312.11267614364624,65.0,-1390.0,0.0,0.0,63692
-113.00899023914337,313.10614347457886,66.0,-1494.0,0.0,0.0,64692
-119.08054014921188,379.50331807136536,67.0,-1215.0,0.0,0.0,65693
-122.99701174592971,313.78938388824463,68.0,-1335.0,0.0,0.0,66693
-121.00069618272781,314.36159491539,69.0,-1220.0,0.0,0.0,67693
-128.7379892373085,313.23446011543274,70.0,-1395.0,0.0,0.0,68693
-125.72611751925945,312.82325315475464,71.0,-1105.0,0.0,0.0,69693
-135.62837980175019,374.78274512290955,72.0,-1210.0,0.0,0.0,70694
-132.69697854277092,289.6726064682007,73.0,-1029.0,1.0,0.0,71611
-132.38810073542595,315.66355776786804,74.0,-1383.0,0.0,0.0,72611
-138.394399615407,313.5065679550171,75.0,-1324.0,0.0,0.0,73611
-139.43382516622543,315.7146530151367,76.0,-1219.0,0.0,0.0,74611
-149.87780479192733,379.73059844970703,77.0,-1184.0,0.0,0.0,75612
-152.58051305675505,314.44853615760803,78.0,-1250.0,0.0,0.0,76612
-159.22779581451417,315.38972091674805,79.0,-1405.0,0.0,0.0,77612
-156.66559506177902,315.7351360321045,80.0,-1270.0,0.0,0.0,78612
-166.12683322572707,315.4020748138428,81.0,-1331.0,0.0,0.0,79612
-168.2799119606018,374.1358504295349,82.0,-1329.0,0.0,0.0,80613
-164.42690610432624,315.87729716300964,83.0,-1296.0,0.0,0.0,81613
-169.39991287481786,316.1746745109558,84.0,-1287.0,0.0,0.0,82613
-187.90354989290236,317.1526348590851,85.0,-1305.0,0.0,0.0,83613
-191.80926976919173,318.9246482849121,86.0,-1309.0,0.0,0.0,84613
-196.1461117796898,380.134729385376,87.0,-1231.0,0.0,0.0,85614
-193.16550643205642,317.50680565834045,88.0,-1393.0,0.0,0.0,86614
-204.1144536547661,317.4720878601074,89.0,-1391.0,0.0,0.0,87614
-198.79524497079848,317.100909948349,90.0,-1034.0,0.0,0.0,88614
-199.38740785288812,318.6444079875946,91.0,-1280.0,0.0,0.0,89614
-221.07787488746644,378.9041311740875,92.0,-1299.0,0.0,0.0,90615
-218.1011028652191,316.7477078437805,93.0,-1447.0,0.0,0.0,91615
-224.01229361915588,318.0228970050812,94.0,-1134.0,0.0,0.0,92615
-216.29583826684953,346.09598302841187,95.0,-1229.0,0.0,0.0,93615
-255.69874089622496,289.11477541923523,96.0,-1297.0,0.0,0.0,94615
-237.00999769067764,342.48744106292725,97.0,-1227.0,0.0,0.0,95616
-242.70094533157348,306.27827167510986,98.0,-1333.0,0.0,0.0,96616
-232.73186856269837,306.3367199897766,99.0,-1285.0,0.0,0.0,97616
-239.2096892991066,305.28794598579407,100.0,-1221.0,0.0,0.0,98616
-252.5247188334465,306.60993814468384,101.0,-1240.0,0.0,0.0,99616
