critic_loss,duration,episode,episode_reward,goal_reached,honeypot,step
0.015727344566036385,476.47532081604004,0.0,-1233.0,0.0,0.0,969
-0.045496513057500125,526.3248109817505,1.0,-1289.0,0.0,0.0,1970
-0.18581050671543925,517.73881316185,2.0,-1331.0,0.0,0.0,2971
-0.36271487157419324,512.7939081192017,3.0,-1275.0,0.0,0.0,3972
-0.6342202421836555,516.8388495445251,4.0,-1361.0,0.0,0.0,4973
-0.8793498256392777,516.1859910488129,5.0,-1326.0,0.0,0.0,5974
-1.2505111291483044,518.0587594509125,6.0,-1349.0,0.0,0.0,6975
-1.8028134509399534,514.6269946098328,7.0,-1300.0,0.0,0.0,7976
-2.188858492210507,515.5241436958313,8.0,-1131.0,0.0,0.0,8977
-2.6298525720983745,515.7480902671814,9.0,-1198.0,0.0,0.0,9978
-3.2810746269077065,520.4563584327698,10.0,-1178.0,0.0,0.0,10979
-4.049321731075644,528.7585611343384,11.0,-1388.0,0.0,0.0,11980
-4.644380406990647,526.8814060688019,12.0,-1171.0,0.0,0.0,12981
-5.267810832545162,527.5837404727936,13.0,-1336.0,0.0,0.0,13982
-5.998203112304646,404.3455035686493,14.0,-599.0,1.0,0.0,14668
-6.5284420758592105,458.34511065483093,15.0,-814.0,1.0,0.0,15510
-7.409879563957452,519.2169268131256,16.0,-1166.0,0.0,0.0,16511
-8.124093742966652,528.832533121109,17.0,-1198.0,0.0,0.0,17512
-9.30706738261506,481.0064482688904,18.0,-984.0,1.0,0.0,18409
-9.71696749931574,519.9055240154266,19.0,-1194.0,0.0,0.0,19410
-11.040959631875157,517.4027588367462,20.0,-1250.0,0.0,0.0,20411
-12.317343606442213,516.4850745201111,21.0,-1289.0,0.0,0.0,21412
-13.276400421649218,510.49044132232666,22.0,-1308.0,0.0,0.0,22413
-14.593030748188495,510.58388686180115,23.0,-1322.0,0.0,0.0,23414
-16.479681133627892,513.9286208152771,24.0,-1388.0,0.0,0.0,24415
-16.400246000111103,518.3973939418793,25.0,-1400.0,0.0,0.0,25416
-18.404907413601876,511.5571184158325,26.0,-1260.0,0.0,0.0,26417
-19.29848076443374,514.6397669315338,27.0,-1341.0,0.0,0.0,27418
-21.325540471196174,522.1979529857635,28.0,-1364.0,0.0,0.0,28419
-23.429833699882032,520.0288107395172,29.0,-1234.0,0.0,0.0,29420
-24.991270331323147,506.7422707080841,30.0,-1381.0,0.0,0.0,30421
-26.0669121209383,521.9274263381958,31.0,-1304.0,0.0,0.0,31422
-27.187779703855515,521.1413643360138,32.0,-1214.0,0.0,0.0,32423
-29.487631551384926,513.5873169898987,33.0,-1215.0,0.0,0.0,33424
-30.90017827916145,514.4428927898407,34.0,-1259.0,0.0,0.0,34425
-32.899237633675334,516.0175201892853,35.0,-1405.0,0.0,1.0,35426
-35.33582097053528,516.7958612442017,36.0,-1188.0,0.0,0.0,36427
-35.07495500183106,519.050323009491,37.0,-1342.0,0.0,0.0,37428
-38.660823885560035,521.7329123020172,38.0,-1183.0,0.0,0.0,38429
-40.34818403244019,516.4316289424896,39.0,-1249.0,0.0,0.0,39430
-44.18022005021572,516.9815862178802,40.0,-1189.0,0.0,0.0,40431
-43.185522332668306,524.8313045501709,41.0,-1206.0,0.0,0.0,41432
-46.14853283536434,513.94091963768,42.0,-1217.0,0.0,0.0,42433
-52.16986569208117,437.0793414115906,43.0,-949.0,1.0,0.0,43230
-50.34425902199745,517.0936000347137,44.0,-1142.0,0.0,0.0,44231
-52.36584816461611,484.011013507843,45.0,-1007.0,1.0,0.0,45141
-56.614086113144864,276.5259647369385,46.0,-659.0,1.0,0.0,45819
-57.60850031888485,522.9749927520752,47.0,-1402.0,0.0,1.0,46820
-59.58252755533543,513.4125847816467,48.0,-1136.0,1.0,0.0,47802
-60.49835812675451,481.98694467544556,49.0,-926.0,1.0,0.0,48705
-64.13213358151913,524.7524566650391,50.0,-1232.0,0.0,0.0,49706
