critic_loss,duration,episode,episode_reward,goal_reached,honeypot,step
0.034119468855382015,224.00829648971558,7.0,-228.0,1.0,0.0,358
0.04136321584022121,47.82151222229004,8.0,93.0,1.0,0.0,437
0.003943300107493997,9.440335988998413,9.0,172.0,1.0,0.0,453
0.00569867624495274,25.491897583007812,10.0,136.0,1.0,0.0,492
0.0007778407344895024,20.149030447006226,11.0,145.0,1.0,0.0,523
0.007240010549624761,49.43455982208252,12.0,96.0,1.0,0.0,598
-0.004222165793180466,11.79754376411438,13.0,171.0,1.0,0.0,617
0.020283035039901733,29.90581727027893,14.0,129.0,1.0,0.0,667
0.011515526921443996,154.11066317558289,15.0,-94.0,1.0,0.0,919
0.029956968615249713,60.49532389640808,16.0,81.0,1.0,0.0,1017
-0.028093730979438486,90.26449966430664,17.0,33.0,1.0,0.0,1162
0.011143899833162626,14.845239877700806,18.0,160.0,1.0,0.0,1186
0.0008216953643088071,33.02510356903076,19.0,124.0,1.0,0.0,1239
-0.09398256825364154,14.83421516418457,20.0,167.0,1.0,0.0,1262
-0.034985790329594764,19.291942834854126,21.0,160.0,1.0,0.0,1293
-0.15203439653283213,26.099997997283936,22.0,138.0,1.0,0.0,1334
-0.007679004687815905,10.095305681228638,23.0,176.0,1.0,0.0,1350
-0.02961527806921647,114.24811673164368,24.0,-28.0,1.0,0.0,1532
0.08623799458146095,18.72275161743164,25.0,161.0,1.0,0.0,1562
0.00850633466068436,42.369879722595215,26.0,111.0,1.0,0.0,1630
0.0141928283231599,21.68395733833313,27.0,150.0,1.0,0.0,1665
-0.058138142053324446,138.62112283706665,28.0,-28.0,1.0,0.0,1873
-0.08702179576669421,47.69598722457886,29.0,108.0,1.0,0.0,1950
-0.20811495987268594,8.05657172203064,30.0,177.0,1.0,0.0,1963
-0.055034084666159847,20.091941595077515,31.0,156.0,1.0,0.0,1994
-0.048621353232997586,54.12804365158081,32.0,95.0,1.0,0.0,2081
-0.0490146335484325,42.81814122200012,33.0,114.0,1.0,0.0,2150
0.00033257431105563517,11.74617338180542,34.0,173.0,1.0,0.0,2169
-0.0371644187432069,41.52281141281128,35.0,87.0,1.0,0.0,2234
0.01444300530212266,35.61812901496887,36.0,123.0,1.0,0.0,2290
-0.11211361143676961,78.24507904052734,37.0,58.0,1.0,0.0,2412
-0.019392162244370643,31.25364637374878,38.0,132.0,1.0,0.0,2459
-0.056142306797308465,91.05535578727722,39.0,16.0,1.0,0.0,2605
0.049178069027570576,49.567131757736206,40.0,110.0,1.0,0.0,2683
-0.08230928938056148,80.47174501419067,41.0,52.0,1.0,0.0,2812
0.0013588085560731484,46.385009765625,42.0,88.0,1.0,0.0,2883
-0.018934061129887898,47.724236488342285,43.0,94.0,1.0,0.0,2958
-0.0362182900075513,141.80418252944946,44.0,-18.0,1.0,0.0,3149
0.15198341922627556,13.592703104019165,45.0,174.0,1.0,0.0,3167
-0.12069183956716478,149.95788383483887,46.0,-29.0,1.0,0.0,3361
-0.10576674800652724,7.969298601150513,47.0,181.0,1.0,0.0,3374
-0.38760280997856805,15.846091747283936,48.0,162.0,1.0,0.0,3397
0.12967984591211593,33.20122218132019,49.0,135.0,1.0,0.0,3446
-0.1096809578664375,25.629199743270874,50.0,158.0,1.0,0.0,3479
-0.12181938129864382,67.75658059120178,51.0,89.0,1.0,0.0,3568
-0.2847298737615347,29.779383420944214,52.0,134.0,1.0,0.0,3616
-0.1488993299007416,15.141777276992798,53.0,165.0,1.0,0.0,3641
-0.15724176833194173,101.16132020950317,54.0,15.0,1.0,0.0,3808
-0.567835662762324,9.334416151046753,55.0,178.0,1.0,0.0,3823
-0.0694107323884964,18.95125722885132,56.0,164.0,1.0,0.0,3853
0.15841458906298098,75.50804376602173,57.0,64.0,1.0,0.0,3968
-0.1553104877471924,10.027015447616577,58.0,174.0,1.0,0.0,3983
-0.06521083558759382,39.376792907714844,59.0,124.0,1.0,0.0,4045
-0.41969945813928333,30.196370840072632,60.0,118.0,1.0,0.0,4094
-0.19734441488981247,17.102225065231323,61.0,155.0,1.0,0.0,4122
-0.19470125695933466,14.129718780517578,62.0,167.0,1.0,0.0,4145
-0.44003741755041964,29.272201776504517,63.0,143.0,1.0,0.0,4188
-0.03165121889915787,83.03889441490173,64.0,52.0,1.0,0.0,4307
-0.10335527079692786,45.59333944320679,65.0,109.0,1.0,0.0,4376
0.32217078904310864,16.354451656341553,66.0,167.0,1.0,0.0,4400
-0.07480361356454737,23.453441858291626,67.0,157.0,1.0,0.0,4434
0.010471307379858835,43.48220634460449,68.0,116.0,1.0,0.0,4504
