critic_loss,duration,episode,episode_reward,goal_reached,honeypot,step
-114.14259735298157,506.2431571483612,67.0,-1182.0,0.0,0.0,66572
-119.68358909606934,510.4746832847595,68.0,-1286.0,0.0,0.0,67573
-117.71546185827255,515.665036201477,69.0,-1330.0,0.0,1.0,68574
-131.4711788315773,518.1003057956696,70.0,-1336.0,0.0,0.0,69575
-124.641446059227,507.51540899276733,71.0,-1317.0,0.0,0.0,70576
-129.05425786233823,457.23643136024475,72.0,-1112.0,1.0,0.0,71449
-137.35053687047957,514.0519795417786,73.0,-1301.0,0.0,0.0,72450
-137.5312472281456,509.55198550224304,74.0,-1207.0,0.0,0.0,73451
-144.8258239870149,354.54100036621094,75.0,-614.0,1.0,0.0,74067
-149.02081126523018,510.1491768360138,76.0,-1254.0,0.0,1.0,75068
-145.3300014305115,513.5254943370819,77.0,-1130.0,0.0,0.0,76069
-147.4270339151621,509.3614432811737,78.0,-1184.0,0.0,0.0,77070
-144.49934367990494,524.8663799762726,79.0,-1269.0,0.0,0.0,78071
-165.7781705980301,518.4269235134125,80.0,-1275.0,0.0,0.0,79072
-157.87404770660402,515.4603145122528,81.0,-1145.0,0.0,0.0,80073
-163.19123235797883,513.1801474094391,82.0,-1249.0,0.0,0.0,81074
-168.81615975761414,517.6409621238708,83.0,-1257.0,0.0,0.0,82075
-171.57908268070221,511.3674223423004,84.0,-1226.0,0.0,0.0,83076
-179.52179738378524,514.6733317375183,85.0,-1236.0,0.0,1.0,84077
-181.66047438097002,517.6735911369324,86.0,-1210.0,0.0,0.0,85078
-185.28001383656547,338.75519585609436,87.0,-975.0,1.0,1.0,85918
-196.19857300424576,517.6710290908813,88.0,-1155.0,0.0,0.0,86919
-192.926291472435,523.454980134964,89.0,-1179.0,0.0,0.0,87920
-214.43546029686928,511.30155301094055,90.0,-1208.0,0.0,0.0,88921
-202.3014159655571,513.1579055786133,91.0,-1281.0,0.0,0.0,89922
-200.8681054496765,516.0783286094666,92.0,-1243.0,0.0,0.0,90923
-217.8422715854645,524.2461972236633,93.0,-1294.0,0.0,0.0,91924
-217.11502900409698,512.7402801513672,94.0,-1111.0,0.0,0.0,92925
-227.3493832473755,510.911030292511,95.0,-1334.0,0.0,0.0,93926
-216.3038894637823,509.7462480068207,96.0,-1076.0,0.0,0.0,94927
-243.6646339384557,440.6242706775665,97.0,-873.0,1.0,1.0,95734
-243.599267496109,518.8750841617584,98.0,-1153.0,0.0,0.0,96735
-241.72563620567323,510.9869315624237,99.0,-1345.0,0.0,0.0,97736
-232.27586391735076,516.7046823501587,100.0,-1210.0,0.0,0.0,98737
-245.41037930107117,513.0568206310272,101.0,-1195.0,0.0,0.0,99738
