critic_loss,duration,episode,episode_reward,goal_reached,honeypot,step
0.01799163063949605,468.6453540325165,0.0,-1481.0,0.0,0.0,969
-0.049651054102927444,485.7428596019745,1.0,-1521.0,0.0,0.0,1970
-0.2157200989597477,483.7624263763428,2.0,-1429.0,0.0,0.0,2971
-0.5134017643034459,484.837336063385,3.0,-1274.0,0.0,0.0,3972
-0.8299389359131455,487.03407549858093,4.0,-1288.0,0.0,0.0,4973
-1.2005988212358207,487.9958837032318,5.0,-1315.0,0.0,0.0,5974
-1.6872401380240918,481.34562253952026,6.0,-1397.0,0.0,0.0,6975
-2.146338293287903,487.4920630455017,7.0,-1424.0,0.0,0.0,7976
-2.828049130111933,485.4422562122345,8.0,-1396.0,0.0,0.0,8977
-3.4351325986981394,478.4974365234375,9.0,-1495.0,0.0,0.0,9978
-3.8889745801091196,489.41367387771606,10.0,-1363.0,0.0,0.0,10979
-4.970695945203304,500.305645942688,11.0,-1352.0,0.0,0.0,11980
-5.491410024791956,532.4433856010437,12.0,-1316.0,0.0,0.0,12981
-6.397668947219849,490.97354674339294,13.0,-1279.0,0.0,0.0,13982
-7.185068819746375,498.91942071914673,14.0,-1230.0,0.0,0.0,14983
-8.133854405283929,503.6061043739319,15.0,-1307.0,0.0,0.0,15984
-9.428613835275174,492.9289975166321,16.0,-1219.0,0.0,0.0,16985
-10.209656464368106,527.171569108963,17.0,-1187.0,0.0,0.0,17986
-11.348441688269377,535.0422298908234,18.0,-1467.0,0.0,1.0,18987
-11.933764692097903,528.1441779136658,19.0,-1313.0,0.0,0.0,19988
-13.318556340873242,525.1135733127594,20.0,-1387.0,0.0,0.0,20989
-14.977352501809596,529.8967025279999,21.0,-1078.0,0.0,0.0,21990
-16.837097941935063,528.2908670902252,22.0,-1137.0,0.0,0.0,22991
-17.585517139315606,526.8912885189056,23.0,-1181.0,0.0,0.0,23992
-19.186266119599342,525.3961627483368,24.0,-1587.0,0.0,0.0,24993
-20.857279580295085,527.6882653236389,25.0,-1394.0,0.0,1.0,25994
-21.413392547667026,524.5303316116333,26.0,-1416.0,0.0,0.0,26995
-22.443458811059593,524.3157734870911,27.0,-1335.0,0.0,1.0,27996
-23.84338164651394,530.8081223964691,28.0,-1356.0,0.0,0.0,28997
-26.769372487306594,521.131356716156,29.0,-1423.0,0.0,0.0,29998
-27.540547230928755,406.6079692840576,30.0,-760.0,1.0,0.0,30702
-28.374691537857057,530.200101852417,31.0,-1232.0,0.0,0.0,31703
-29.9272088201046,525.131338596344,32.0,-1371.0,0.0,0.0,32704
-34.085126289248464,526.9124555587769,33.0,-1279.0,0.0,0.0,33705
-35.96321730053425,526.3134028911591,34.0,-1305.0,0.0,1.0,34706
-37.90883288967609,531.724547624588,35.0,-1409.0,0.0,1.0,35707
-38.52764552414417,524.3552641868591,36.0,-1352.0,0.0,0.0,36708
-40.5542254473567,529.7315244674683,37.0,-1321.0,0.0,0.0,37709
-42.05364196637273,528.9268720149994,38.0,-1436.0,0.0,0.0,38710
-43.5880905059576,539.3034267425537,39.0,-1429.0,0.0,0.0,39711
-45.803129806101325,525.8439667224884,40.0,-1413.0,0.0,0.0,40712
-49.041430372953414,539.2447309494019,41.0,-1397.0,0.0,1.0,41713
-50.430525783360004,539.8756663799286,42.0,-1421.0,0.0,1.0,42714
-53.47517565691471,534.0681595802307,43.0,-1502.0,0.0,0.0,43715
-56.80964905226231,531.3212797641754,44.0,-1403.0,0.0,0.0,44716
-59.102237685680386,528.8065962791443,45.0,-1455.0,0.0,1.0,45717
-63.55250306867706,535.6855475902557,46.0,-1205.0,1.0,1.0,46703
-63.78017839384079,532.603068113327,47.0,-1246.0,0.0,0.0,47704
-66.25262552924472,447.8436658382416,48.0,-867.0,1.0,0.0,48519
-68.4071091079712,530.0691637992859,49.0,-1343.0,0.0,0.0,49520
