critic_loss,duration,episode,episode_reward,goal_reached,honeypot,step
0.09293030006693134,40.95609974861145,5.0,3.0,1.0,0.0,80
0.0201674339198205,131.97780585289001,6.0,-3.0,1.0,0.0,235
0.013422073168029269,34.899776220321655,7.0,88.0,1.0,0.0,318
0.004839717217211453,28.16235876083374,8.0,120.0,1.0,0.0,371
0.008583569174305987,104.60180354118347,9.0,72.0,1.0,0.0,469
0.014056777354636335,34.01500701904297,10.0,107.0,1.0,0.0,548
0.02277420809620927,12.112094640731812,11.0,163.0,1.0,0.0,577
0.01787226999966571,18.81141209602356,12.0,160.0,1.0,0.0,604
0.014122543074855847,20.91023349761963,13.0,135.0,1.0,0.0,653
0.0019827611248373336,43.626089334487915,14.0,46.0,1.0,0.0,768
-0.005849834979700863,62.28804111480713,15.0,30.0,1.0,0.0,902
1.381485558607999e-05,21.71174144744873,16.0,133.0,1.0,0.0,953
-0.02349747679031947,38.915262937545776,17.0,113.0,1.0,0.0,1022
-0.023908137472282195,24.61920738220215,18.0,121.0,1.0,0.0,1080
-0.026648856078584988,33.52592158317566,19.0,91.0,1.0,0.0,1158
-0.06751186451783367,49.375776052474976,20.0,74.0,1.0,0.0,1261
-0.043735032674016024,17.643268585205078,21.0,147.0,1.0,0.0,1302
-0.06074770795447486,29.66610813140869,22.0,105.0,1.0,0.0,1372
-0.08328716096125151,52.07677388191223,23.0,68.0,1.0,0.0,1468
-0.13608831290032838,39.767921686172485,24.0,85.0,1.0,0.0,1559
-0.1558174679505414,76.45092821121216,25.0,26.0,1.0,0.0,1705
-0.16893581300973892,41.18462347984314,26.0,89.0,1.0,0.0,1795
-0.23628777953294608,13.967212915420532,27.0,179.0,1.0,0.0,1809
-0.2762148341065959,35.43972611427307,28.0,106.0,1.0,0.0,1885
-0.21034463262948833,28.376273155212402,29.0,120.0,1.0,0.0,1946
-0.13995736209969772,37.807743072509766,30.0,126.0,1.0,0.0,2004
-0.4274103766993472,9.358911275863647,31.0,170.0,1.0,0.0,2023
-0.28992523965628253,21.601305723190308,32.0,133.0,1.0,0.0,2069
-0.2543385343419181,25.25661325454712,33.0,131.0,1.0,0.0,2123
-0.3809025102492535,30.478399515151978,34.0,110.0,1.0,0.0,2189
-0.2043181373314424,19.930559635162354,35.0,170.0,1.0,0.0,2212
-0.02448828247460452,10.235235929489136,36.0,164.0,1.0,0.0,2234
-0.25550179680188495,14.253413200378418,37.0,158.0,1.0,0.0,2264
-0.4174652791336963,93.61866545677185,38.0,-36.0,1.0,0.0,2455
-0.48650944232940674,38.1493136882782,39.0,93.0,1.0,0.0,2538
-0.573966459794478,16.15381097793579,40.0,154.0,1.0,0.0,2571
-0.5486289767118601,49.85606503486633,41.0,98.0,1.0,0.0,2650
-0.5018269810183295,13.801043033599854,42.0,158.0,1.0,0.0,2679
-0.19739067181944847,7.362257480621338,43.0,178.0,1.0,0.0,2695
