critic_loss,duration,episode,episode_reward,goal_reached,honeypot,step
0.05879197386758668,138.80620765686035,5.0,-676.0,1.0,0.0,212
0.026100990113189452,147.04536628723145,6.0,-108.0,1.0,0.0,482
0.024317435189408973,88.08066391944885,7.0,38.0,1.0,0.0,627
0.022530484603273428,100.01627349853516,8.0,-4.0,1.0,0.0,804
0.026728622641946587,35.67198348045349,9.0,122.0,1.0,0.0,874
0.023415304906666278,30.56354570388794,10.0,128.0,1.0,0.0,934
0.022833974493551068,113.95388126373291,11.0,-9.0,1.0,0.0,1127
0.006387606099015102,609.2233889102936,12.0,-910.0,0.0,0.0,2132
-0.03026571770294987,29.33154582977295,13.0,130.0,1.0,0.0,2190
-0.03780570239603017,56.695823431015015,14.0,93.0,1.0,0.0,2280
-0.020495809176388907,17.30688452720642,15.0,157.0,1.0,0.0,2314
-0.041084136140633776,42.40201258659363,16.0,103.0,1.0,0.0,2397
-0.05980548097027673,112.21453332901001,17.0,-10.0,1.0,0.0,2587
-0.08758588330170443,68.49223208427429,18.0,102.0,1.0,0.0,2674
-0.10694626295640144,40.68637657165527,19.0,106.0,1.0,0.0,2755
-0.1364422755688429,266.09996128082275,20.0,-158.0,1.0,0.0,3082
-0.330595357529819,937.3725197315216,21.0,-921.0,0.0,0.0,4087
-0.6207189873230081,283.1393344402313,22.0,-142.0,1.0,0.0,4422
-0.7313155933014025,158.18381118774414,23.0,-27.0,1.0,0.0,4634
-0.7604849588871002,113.36485719680786,24.0,-13.0,1.0,0.0,4835
-0.836071657637755,11.935689449310303,25.0,165.0,1.0,0.0,4859
-0.8570203646086156,47.88293671607971,26.0,95.0,1.0,0.0,4955
-0.8849876779317856,31.608882904052734,27.0,143.0,1.0,0.0,5006
-1.1123780493819437,143.00473308563232,28.0,-76.0,1.0,0.0,5265
-1.2414193922045207,51.185545682907104,29.0,78.0,1.0,0.0,5366
-1.2774435211876793,190.6556978225708,30.0,-171.0,1.0,0.0,5706
-1.303817246305315,19.651188850402832,31.0,151.0,1.0,0.0,5744
-1.5973499615987141,21.24971866607666,32.0,149.0,1.0,0.0,5786
-1.5915319209589678,82.25898003578186,33.0,49.0,1.0,0.0,5923
-1.7972231777209156,26.910615921020508,34.0,135.0,1.0,0.0,5976
-1.8945884065081675,28.325128078460693,35.0,156.0,1.0,0.0,6013
-1.6240910344264086,17.375905513763428,36.0,160.0,1.0,0.0,6047
-1.6102855552488298,34.21027946472168,37.0,124.0,1.0,0.0,6114
-1.5429632626138292,69.56832504272461,38.0,80.0,1.0,0.0,6226
-1.9763400202935881,57.1445996761322,39.0,79.0,1.0,0.0,6337
-1.5203252237650655,31.70332670211792,40.0,125.0,1.0,0.0,6399
-1.8055041185625114,183.39945030212402,41.0,-146.0,1.0,0.0,6712
-1.9672206552589642,81.38673329353333,42.0,47.0,1.0,0.0,6849
-1.9940847605466843,9.368531703948975,43.0,176.0,1.0,0.0,6867
-1.7179211229085922,9.811522006988525,44.0,174.0,1.0,0.0,6886
-2.151404908732385,244.54406142234802,45.0,-290.0,1.0,0.0,7332
-2.3902293901993996,206.2014980316162,46.0,-198.0,1.0,0.0,7694
-3.207036295189307,84.46962833404541,47.0,32.0,1.0,0.0,7851
-2.43699674068631,71.74878740310669,48.0,38.0,1.0,0.0,7994
-2.8075149581539183,125.88477826118469,49.0,-32.0,1.0,0.0,8208
-3.298339674392572,51.898301124572754,50.0,84.0,1.0,0.0,8312
-3.2321905707135614,43.52597761154175,51.0,107.0,1.0,0.0,8393
-3.6803975912431874,72.85325813293457,52.0,73.0,1.0,0.0,8514
-3.6169973685316843,39.58228659629822,53.0,119.0,1.0,0.0,8587
-3.387367292658075,54.510563135147095,54.0,117.0,1.0,0.0,8665
-3.5881798832312874,62.088632583618164,55.0,71.0,1.0,0.0,8780
-3.4347265033345473,54.94648575782776,56.0,112.0,1.0,0.0,8857
-3.687670471649321,34.48445248603821,57.0,118.0,1.0,0.0,8920
-3.3801099019391194,22.811461210250854,58.0,150.0,1.0,0.0,8962
-4.591202167364267,45.98371338844299,59.0,133.0,1.0,0.0,9015
-4.367821184176843,54.8691885471344,60.0,80.0,1.0,0.0,9118
-3.564047834548083,87.5547502040863,61.0,67.0,1.0,0.0,9229
-3.850820709145471,48.1886522769928,62.0,99.0,1.0,0.0,9318
-3.817812476402674,21.913385152816772,63.0,149.0,1.0,0.0,9357
-3.6671873214452164,89.43384623527527,64.0,92.0,1.0,0.0,9450
-4.547698521461243,41.952019691467285,65.0,108.0,1.0,0.0,9528
-4.495832831771286,28.911818981170654,66.0,140.0,1.0,0.0,9582
-4.3602102561893625,76.33506441116333,67.0,59.0,1.0,0.0,9700
-4.354321016584124,38.02599334716797,68.0,117.0,1.0,0.0,9770
-6.307037107406124,28.02213978767395,69.0,163.0,1.0,0.0,9802
-4.63696930758761,134.62445616722107,70.0,-41.0,1.0,0.0,10014
-4.455663789023635,50.53371572494507,71.0,96.0,1.0,0.0,10107
-4.5457678623352535,158.72804188728333,72.0,-94.0,1.0,0.0,10365
-2.0642982545707906,41.18003034591675,73.0,136.0,1.0,0.0,10422
-6.194227875807346,20.937390327453613,74.0,151.0,1.0,0.0,10461
-6.227222681045532,10.680948257446289,75.0,172.0,1.0,0.0,10481
-4.274175670921293,62.361857414245605,76.0,61.0,1.0,0.0,10598
-4.085770255640933,20.535908222198486,77.0,173.0,1.0,0.0,10618
-6.008763988184024,84.62755727767944,78.0,25.0,1.0,0.0,10776
-4.38417577977274,38.15691804885864,79.0,138.0,1.0,0.0,10828
-5.39708625633298,71.026535987854,80.0,40.0,1.0,0.0,10959
-5.768944615036025,325.8650290966034,81.0,-387.0,1.0,0.0,11494
-7.427006994334745,37.500309467315674,82.0,122.0,1.0,0.0,11565
-5.0557554864883425,57.9552857875824,83.0,108.0,1.0,0.0,11641
-6.433950462511608,30.61465573310852,84.0,137.0,1.0,0.0,11697
-6.037567776852641,31.367159366607666,85.0,131.0,1.0,0.0,11755
-5.921068342483562,60.49159479141235,86.0,96.0,1.0,0.0,11848
-3.546568234761556,9.947961807250977,87.0,176.0,1.0,0.0,11866
-7.435872658936664,53.821895599365234,88.0,90.0,1.0,0.0,11965
-5.684591058075639,179.33486413955688,89.0,-115.0,1.0,0.0,12250
-7.871797376039416,130.50050973892212,90.0,-46.0,1.0,0.0,12466
-7.14551942649929,47.59144186973572,91.0,105.0,1.0,0.0,12553
-5.449003803730011,10.881605863571167,92.0,172.0,1.0,0.0,12573
-9.104307027963491,57.77234411239624,93.0,150.0,1.0,0.0,12613
