critic_loss,duration,episode,episode_reward,goal_reached,honeypot,step
0.056639275938758386,125.24891829490662,5.0,-464.0,1.0,0.0,185
-0.0001869821708982553,171.63535475730896,6.0,-77.0,1.0,0.0,431
-0.017763132532668667,30.99666714668274,7.0,146.0,1.0,0.0,474
-0.010269398547031662,23.422833681106567,8.0,153.0,1.0,0.0,507
-0.03978732373151514,28.234755992889404,9.0,136.0,1.0,0.0,543
0.0012674126522363844,52.86021137237549,10.0,112.0,1.0,0.0,617
-0.002608046630176447,40.85517239570618,11.0,119.0,1.0,0.0,676
-0.027107885942376894,39.1597113609314,12.0,130.0,1.0,0.0,734
0.012956368869968824,21.40591263771057,13.0,162.0,1.0,0.0,762
-0.09090150478813383,6.222017049789429,14.0,185.0,1.0,0.0,771
-0.04546434711664915,16.237335920333862,15.0,164.0,1.0,0.0,795
0.0046085555091380116,83.76293969154358,16.0,47.0,1.0,0.0,919
-0.04055338815368455,19.336066007614136,17.0,158.0,1.0,0.0,948
-0.03649396267202165,30.373695373535156,18.0,127.0,1.0,0.0,993
-0.04735191487581343,131.80908846855164,19.0,-11.0,1.0,0.0,1178
-0.0412778192955368,36.7894651889801,20.0,134.0,1.0,0.0,1231
-0.03880178928375244,18.348496198654175,21.0,164.0,1.0,0.0,1257
-0.04526762685014142,31.82898712158203,22.0,153.0,1.0,0.0,1293
-0.049927942059708366,30.004114866256714,23.0,154.0,1.0,0.0,1326
-0.04205179115136464,62.544875621795654,24.0,84.0,1.0,0.0,1416
0.05066876156606536,44.24690008163452,25.0,101.0,1.0,0.0,1485
-0.036044680746272206,41.881107807159424,26.0,120.0,1.0,0.0,1549
-0.13379347674986897,11.28714370727539,27.0,173.0,1.0,0.0,1566
-0.04341072236032536,30.889528274536133,28.0,134.0,1.0,0.0,1614
-0.04225575841963291,69.39646506309509,29.0,77.0,1.0,0.0,1714
-0.09477704737422078,59.09035348892212,30.0,106.0,1.0,0.0,1800
-0.11222515497114752,51.47561001777649,31.0,109.0,1.0,0.0,1877
0.021023554077675175,56.8210608959198,32.0,92.0,1.0,0.0,1963
-0.11678924718323876,10.78723931312561,33.0,174.0,1.0,0.0,1980
-0.20459448333297456,27.21660327911377,34.0,148.0,1.0,0.0,2022
-0.05351704867586257,42.97023963928223,35.0,118.0,1.0,0.0,2085
0.07753188696815007,44.41121792793274,36.0,111.0,1.0,0.0,2152
-0.3695265544312341,10.4127516746521,37.0,176.0,1.0,0.0,2166
-0.07022202915201585,40.046687841415405,38.0,126.0,1.0,0.0,2214
-0.0769929134785527,76.33297395706177,39.0,54.0,1.0,0.0,2313
-0.05780344549566507,11.667644500732422,40.0,178.0,1.0,0.0,2329
0.07180031482130289,12.452677965164185,41.0,174.0,1.0,0.0,2345
-0.14043377935886384,14.530325174331665,42.0,169.0,1.0,0.0,2365
-0.12018028277534622,86.43916773796082,43.0,68.0,1.0,0.0,2476
0.05368620529770851,17.505497217178345,44.0,168.0,1.0,0.0,2500
0.08847496569866226,30.84984302520752,45.0,129.0,1.0,0.0,2542
-0.19741786785329443,57.81666088104248,46.0,99.0,1.0,0.0,2621
-0.018980678481360275,68.83806347846985,47.0,77.0,1.0,0.0,2717
0.05616819560527801,21.15083384513855,48.0,145.0,1.0,0.0,2747
-0.16961679301009727,46.46394944190979,49.0,122.0,1.0,0.0,2812
-0.10978438888416915,42.44145154953003,50.0,110.0,1.0,0.0,2873
0.06950999360818129,49.37812948226929,51.0,112.0,1.0,0.0,2938
-0.0412169310718916,158.16853737831116,52.0,-35.0,1.0,0.0,3149
0.2845209803846147,15.753055334091187,53.0,174.0,1.0,0.0,3167
-0.12700679741407694,59.12251925468445,54.0,102.0,1.0,0.0,3243
0.009061179161071777,77.1276912689209,55.0,92.0,1.0,0.0,3343
0.016019132274847765,10.929218053817749,56.0,179.0,1.0,0.0,3356
-0.060084459327516104,30.508021593093872,57.0,139.0,1.0,0.0,3398
-0.26271618369184896,63.73848867416382,58.0,98.0,1.0,0.0,3479
-0.12371017476543784,60.67946171760559,59.0,111.0,1.0,0.0,3559
0.010066689332810843,65.69597482681274,60.0,99.0,1.0,0.0,3641
-0.07258670915386634,131.09496116638184,61.0,10.0,1.0,0.0,3808
-0.5692433552308516,8.474237203598022,62.0,182.0,1.0,0.0,3819
0.04653490115614498,26.051496028900146,63.0,160.0,1.0,0.0,3853
0.10994687391364057,88.120774269104,64.0,66.0,1.0,0.0,3968
-0.07884821066489586,9.878931760787964,65.0,178.0,1.0,0.0,3981
-0.3484083227813244,11.100894927978516,66.0,178.0,1.0,0.0,3997
-0.12104831884304683,35.2656352519989,67.0,137.0,1.0,0.0,4045
-0.4277409070577377,30.493868589401245,68.0,140.0,1.0,0.0,4084
-0.3295737591228987,28.32305145263672,69.0,144.0,1.0,0.0,4122
0.06470491445582846,17.690014600753784,70.0,167.0,1.0,0.0,4145
-0.09276172102883805,32.992493867874146,71.0,143.0,1.0,0.0,4188
-0.09658293495524115,139.9026267528534,72.0,-29.0,1.0,0.0,4381
0.30791713689502914,13.427069902420044,73.0,171.0,1.0,0.0,4400
-0.04892437948900111,24.240840435028076,74.0,157.0,1.0,0.0,4434
0.08214655348232815,49.767457008361816,75.0,116.0,1.0,0.0,4504
-0.14776827953755856,81.5226182937622,76.0,65.0,1.0,0.0,4620
-0.12654804438352585,45.43035697937012,77.0,118.0,1.0,0.0,4684
-0.2713510376902727,128.52521014213562,78.0,-3.0,1.0,0.0,4866
-0.05298015543005683,92.925119638443,79.0,46.0,1.0,0.0,4998
