critic_loss,duration,episode,episode_reward,goal_reached,honeypot,step
0.0118003173893383,438.5420083999634,0.0,-1270.0,0.0,0.0,969
-0.0922939591127215,464.4816629886627,1.0,-1363.0,0.0,0.0,1970
-0.32868429175019265,462.9838559627533,2.0,-1333.0,0.0,0.0,2971
-0.7582797316014767,492.9118914604187,3.0,-1325.0,0.0,0.0,3972
-1.2942389501780271,499.98938965797424,4.0,-1520.0,0.0,1.0,4973
-1.9083439962416888,462.9729781150818,5.0,-1418.0,0.0,0.0,5974
-2.6294426514804363,466.2498197555542,6.0,-1196.0,0.0,0.0,6975
-3.5800219029933213,466.43185544013977,7.0,-1317.0,0.0,0.0,7976
-4.386743878036738,471.6403579711914,8.0,-1328.0,0.0,0.0,8977
-5.275706302553416,479.02042293548584,9.0,-1159.0,0.0,0.0,9978
-6.200714796811342,476.4034540653229,10.0,-1360.0,0.0,0.0,10979
-7.351730050206184,472.74670028686523,11.0,-1217.0,0.0,0.0,11980
-8.62405320289731,474.96866512298584,12.0,-1363.0,0.0,0.0,12981
-10.247337274655699,474.9390003681183,13.0,-1207.0,0.0,0.0,13982
-11.169704960882664,473.849609375,14.0,-1219.0,0.0,1.0,14983
-12.82901684808731,478.55486583709717,15.0,-1126.0,0.0,0.0,15984
-14.53652742600441,474.8859977722168,16.0,-1196.0,0.0,0.0,16985
-16.424228633105756,480.33611941337585,17.0,-1211.0,0.0,0.0,17986
-17.788480370879174,471.6501739025116,18.0,-1262.0,0.0,0.0,18987
-19.89026652032137,466.5529477596283,19.0,-1267.0,0.0,0.0,19988
-21.64108895075321,470.8368031978607,20.0,-1221.0,0.0,1.0,20989
-23.51428540313244,472.9969024658203,21.0,-1317.0,0.0,0.0,21990
-25.28660971224308,469.71394634246826,22.0,-1293.0,0.0,1.0,22991
-27.029369205713273,472.1695010662079,23.0,-1304.0,0.0,0.0,23992
-29.295916486024858,467.91481494903564,24.0,-1432.0,0.0,1.0,24993
-30.739770373284816,469.4879958629608,25.0,-1354.0,0.0,0.0,25994
-33.9358772919178,473.5340790748596,26.0,-1274.0,0.0,0.0,26995
-34.34602371239662,469.2489686012268,27.0,-1372.0,0.0,0.0,27996
-37.87813648986816,470.1767637729645,28.0,-1369.0,0.0,0.0,28997
-41.41463081085682,468.24072337150574,29.0,-1265.0,0.0,0.0,29998
-44.651892240285875,477.439945936203,30.0,-1440.0,0.0,1.0,30999
-46.18196106719971,466.24600744247437,31.0,-1205.0,0.0,0.0,32000
-48.699355585902346,439.3661811351776,32.0,-1023.0,1.0,1.0,32919
-51.00722262763977,469.84212374687195,33.0,-1341.0,0.0,0.0,33920
-55.86053374648094,477.69966888427734,34.0,-1232.0,0.0,0.0,34921
-57.726349493265154,557.5226721763611,35.0,-1205.0,0.0,0.0,35922
-60.78653381407261,662.5495245456696,36.0,-1204.0,0.0,0.0,36923
-62.176846093416216,662.5985147953033,37.0,-1276.0,0.0,0.0,37924
-66.48969558286667,662.7576191425323,38.0,-1223.0,0.0,0.0,38925
-65.45717019397586,469.40139389038086,39.0,-830.0,1.0,0.0,39737
-72.37076803684235,529.6240770816803,40.0,-1403.0,0.0,0.0,40738
-75.87431915044785,493.61522698402405,41.0,-1305.0,0.0,0.0,41739
-78.2445441379547,501.8188018798828,42.0,-1470.0,0.0,1.0,42740
-81.48293015193939,508.73180985450745,43.0,-1389.0,0.0,1.0,43741
-85.58374259841442,507.6167049407959,44.0,-1305.0,0.0,0.0,44742
-92.36780856579543,502.6633577346802,45.0,-1231.0,0.0,0.0,45743
-94.69791771888733,501.7248070240021,46.0,-1329.0,0.0,0.0,46744
-97.77247889566422,503.3196063041687,47.0,-1332.0,0.0,0.0,47745
-102.59579338121414,511.13799238204956,48.0,-1271.0,0.0,1.0,48746
-106.74774203109742,505.57897567749023,49.0,-1299.0,0.0,0.0,49747
-108.01115700912476,503.0481331348419,50.0,-1322.0,0.0,0.0,50748
-111.26516607761383,500.6523938179016,51.0,-1237.0,0.0,0.0,51749
-115.02512951755524,502.3368911743164,52.0,-1341.0,0.0,0.0,52750
-122.08836104011536,501.24979162216187,53.0,-1321.0,0.0,0.0,53751
-130.87370694923402,506.0709035396576,54.0,-1260.0,0.0,0.0,54752
-135.86098857467056,332.5912756919861,55.0,-576.0,1.0,0.0,55317
-134.07473325824736,536.6249148845673,56.0,-1330.0,0.0,0.0,56318
-133.6324220083952,496.52440094947815,57.0,-1356.0,0.0,0.0,57319
-142.16843388032913,502.53274393081665,58.0,-1287.0,0.0,0.0,58320
-142.54198406982422,500.9042932987213,59.0,-1297.0,0.0,0.0,59321
-152.93394708018715,212.62342524528503,60.0,-521.0,1.0,0.0,59864
-153.22161473270006,375.3245131969452,61.0,-838.0,1.0,1.0,60542
-158.0825869436264,508.4875998497009,62.0,-1378.0,0.0,1.0,61543
-162.4491128503084,503.3732180595398,63.0,-1296.0,0.0,0.0,62544
-161.4458732708416,483.06679368019104,64.0,-1102.0,1.0,1.0,63467
-166.8238550400734,503.5480706691742,65.0,-1243.0,0.0,0.0,64468
-179.60574988746643,503.31912207603455,66.0,-1279.0,0.0,1.0,65469
-177.30710815739633,506.0713791847229,67.0,-1284.0,0.0,1.0,66470
-186.61758450820375,487.9542226791382,68.0,-1094.0,1.0,0.0,67430
-193.38220315551757,501.3859894275665,69.0,-1303.0,0.0,1.0,68431
-201.0820248169072,489.8323051929474,70.0,-1049.0,1.0,0.0,69395
-189.7524613156731,366.7236108779907,71.0,-767.0,1.0,1.0,70044
-214.97638003587724,507.9373471736908,72.0,-1315.0,0.0,1.0,71045
-206.70026408481598,510.32545924186707,73.0,-1493.0,0.0,0.0,72046
-212.01014658594133,510.92178988456726,74.0,-1169.0,0.0,1.0,73047
-211.82246359825135,506.15271162986755,75.0,-1262.0,0.0,0.0,74048
-232.26725050210953,512.9139382839203,76.0,-1260.0,0.0,0.0,75049
-232.38229236984253,507.8170921802521,77.0,-1213.0,0.0,0.0,76050
-241.65623137187958,511.04629015922546,78.0,-1305.0,0.0,0.0,77051
-243.93493831062318,504.72182989120483,79.0,-1278.0,0.0,0.0,78052
-249.86126188373566,508.816748380661,80.0,-1248.0,0.0,0.0,79053
-244.82550934314727,502.3500907421112,81.0,-1238.0,0.0,0.0,80054
-265.9616530079842,501.70734763145447,82.0,-1224.0,0.0,0.0,81055
