critic_loss,duration,episode,episode_reward,goal_reached,honeypot,step
0.06815271853655577,120.30153751373291,5.0,-596.0,1.0,0.0,126
0.008147655478255316,9.033708095550537,6.0,183.0,1.0,0.0,137
0.009126904279445156,27.430251359939575,7.0,149.0,1.0,0.0,170
0.007620242166532469,23.10411810874939,8.0,156.0,1.0,0.0,198
0.007642484780472632,37.42754340171814,9.0,146.0,1.0,0.0,238
-0.005285538810615738,14.831890344619751,10.0,173.0,1.0,0.0,256
-0.0007300236796833236,18.082334756851196,11.0,167.0,1.0,0.0,278
0.0049019674576508505,9.818992137908936,12.0,182.0,1.0,0.0,290
-0.003493710813927464,13.227927923202515,13.0,176.0,1.0,0.0,306
0.005757973694320147,19.619513034820557,14.0,165.0,1.0,0.0,330
-0.004265139160755401,20.03422737121582,15.0,162.0,1.0,0.0,354
0.0057406545882778505,17.135501861572266,16.0,171.0,1.0,0.0,375
-0.012306006832255257,7.479463577270508,17.0,185.0,1.0,0.0,384
-0.005687463149014447,27.736916542053223,18.0,160.0,1.0,0.0,412
-0.00469092617277056,33.16215538978577,19.0,148.0,1.0,0.0,452
0.020718777691945432,8.179956674575806,20.0,184.0,1.0,0.0,462
-0.0030792287240425744,20.195380926132202,21.0,168.0,1.0,0.0,486
0.010516945292086652,39.77319097518921,22.0,126.0,1.0,0.0,534
-0.014419046696275473,10.127361536026001,23.0,182.0,1.0,0.0,546
-0.0019023644013537301,22.290193557739258,24.0,159.0,1.0,0.0,573
0.02414006120799219,14.910552263259888,25.0,173.0,1.0,0.0,590
-0.007954152999445796,19.51799702644348,26.0,176.0,1.0,0.0,607
-0.0015559131279587746,23.79707407951355,27.0,157.0,1.0,0.0,634
-0.020988433435559273,17.721949100494385,28.0,172.0,1.0,0.0,654
-0.05611265450716019,9.93481159210205,29.0,184.0,1.0,0.0,664
-0.016650192173463956,31.798009395599365,30.0,153.0,1.0,0.0,699
-0.04577907547354698,8.428790092468262,31.0,185.0,1.0,0.0,708
-0.02752650265271465,11.992419004440308,32.0,180.0,1.0,0.0,720
0.020970020612532444,12.535579681396484,33.0,183.0,1.0,0.0,731
-0.06073494628071785,12.301051378250122,34.0,178.0,1.0,0.0,745
-0.011052456572651864,21.988016843795776,35.0,161.0,1.0,0.0,770
-0.004626928890744845,13.268817901611328,36.0,178.0,1.0,0.0,785
-0.03513660027008308,25.036298036575317,37.0,171.0,1.0,0.0,805
-0.0191584259052487,16.02564525604248,38.0,173.0,1.0,0.0,822
-0.015913908137008548,15.711129426956177,39.0,176.0,1.0,0.0,838
-0.021861558584006208,18.7980375289917,40.0,169.0,1.0,0.0,857
-0.01623869314789772,34.679044246673584,41.0,145.0,1.0,0.0,892
-0.00863021590253886,31.586721897125244,42.0,152.0,1.0,0.0,926
0.012973940294039877,17.085307359695435,43.0,173.0,1.0,0.0,945
-0.030804493181083515,19.939664125442505,44.0,164.0,1.0,0.0,968
-0.045059764550791845,36.824774503707886,45.0,149.0,1.0,0.0,1005
-0.06552615966647864,16.038317680358887,46.0,168.0,1.0,0.0,1025
0.008548997032145659,10.520877122879028,47.0,182.0,1.0,0.0,1037
-0.0809898148649014,23.06384539604187,48.0,164.0,1.0,0.0,1063
-0.09615687280893326,10.510998964309692,49.0,180.0,1.0,0.0,1075
-0.03222783546774618,25.850268602371216,50.0,160.0,1.0,0.0,1106
-0.06988813165161345,36.8709876537323,51.0,131.0,1.0,0.0,1151
-0.0493804682046175,16.06790518760681,52.0,168.0,1.0,0.0,1171
-0.018851917433111293,15.714385032653809,53.0,171.0,1.0,0.0,1190
-0.11580170603359446,21.213701248168945,54.0,173.0,1.0,0.0,1208
-0.0913771888749166,18.012890815734863,55.0,169.0,1.0,0.0,1230
-0.08435344541894979,23.732589960098267,56.0,156.0,1.0,0.0,1259
-0.06084840148687363,16.20117974281311,57.0,168.0,1.0,0.0,1279
-0.05617908870472627,13.681985855102539,58.0,173.0,1.0,0.0,1296
-0.09806811511516571,16.049232244491577,59.0,174.0,1.0,0.0,1316
-0.057138329992691674,9.70304822921753,60.0,180.0,1.0,0.0,1328
-0.1638730815052986,19.935379028320312,61.0,164.0,1.0,0.0,1353
-0.08321369604931937,7.31660795211792,62.0,185.0,1.0,0.0,1362
-0.00668449979275465,13.097424268722534,63.0,174.0,1.0,0.0,1378
-0.12541649838288624,12.426670789718628,64.0,177.0,1.0,0.0,1393
-0.16889898128369274,17.824623107910156,65.0,174.0,1.0,0.0,1411
0.03870206123048609,8.40758490562439,66.0,183.0,1.0,0.0,1422
0.005827608861421284,13.38028597831726,67.0,172.0,1.0,0.0,1441
-0.14298800114662416,24.932950019836426,68.0,151.0,1.0,0.0,1472
-0.14968733489513397,14.300680875778198,69.0,172.0,1.0,0.0,1490
-0.11302784214849057,36.61416029930115,70.0,142.0,1.0,0.0,1536
-0.1944290515449312,7.488401412963867,71.0,185.0,1.0,0.0,1545
-0.11524016374633425,17.702559232711792,72.0,168.0,1.0,0.0,1566
-0.12032739166170359,13.2682523727417,73.0,174.0,1.0,0.0,1582
-0.15293657465984947,20.955901384353638,74.0,173.0,1.0,0.0,1602
-0.18163502993791,18.970529556274414,75.0,168.0,1.0,0.0,1625
-0.28993119299411774,8.139295816421509,76.0,184.0,1.0,0.0,1635
-0.20322649868635032,10.643571376800537,77.0,181.0,1.0,0.0,1648
-0.10523375930885474,19.92333674430847,78.0,168.0,1.0,0.0,1672
-0.12546290581425032,20.023571014404297,79.0,163.0,1.0,0.0,1696
-0.6156542268064287,7.698620557785034,80.0,185.0,1.0,0.0,1705
-0.20072081968897865,17.531616687774658,81.0,167.0,1.0,0.0,1726
-0.10603785610968067,26.37313175201416,82.0,159.0,1.0,0.0,1757
-0.3092007145285606,17.04076361656189,83.0,170.0,1.0,0.0,1777
-0.2160453826189041,8.4811692237854,84.0,184.0,1.0,0.0,1787
-0.5563582554459572,19.270720720291138,85.0,178.0,1.0,0.0,1804
-0.13299248181283474,13.387349128723145,86.0,178.0,1.0,0.0,1820
-0.2099664910979893,38.162453174591064,87.0,142.0,1.0,0.0,1866
-0.2768606096506119,22.939280033111572,88.0,158.0,1.0,0.0,1894
-0.08490534871816635,9.847902774810791,89.0,182.0,1.0,0.0,1906
-0.08471345543861389,20.55456042289734,90.0,168.0,1.0,0.0,1931
-0.22396915902694067,10.302399158477783,91.0,180.0,1.0,0.0,1943
-0.21641471162438392,34.331966161727905,92.0,148.0,1.0,0.0,1983
0.15300407734784213,9.347416639328003,93.0,183.0,1.0,0.0,1994
-0.34551904164254665,19.17489528656006,94.0,176.0,1.0,0.0,2011
-0.6373461167017619,13.183001279830933,95.0,179.0,1.0,0.0,2026
-0.3922761647324813,16.5237774848938,96.0,173.0,1.0,0.0,2045
-0.40735544378940874,11.036624670028687,97.0,179.0,1.0,0.0,2058
-0.4234916667143504,20.182924032211304,98.0,169.0,1.0,0.0,2082
-0.3739377898829324,11.586704730987549,99.0,180.0,1.0,0.0,2096
-0.8276440617110994,14.93004322052002,100.0,176.0,1.0,0.0,2114
-0.49547268119123244,14.835415601730347,101.0,174.0,1.0,0.0,2132
-0.21046141410867372,19.706976413726807,102.0,168.0,1.0,0.0,2156
-0.7306573518684932,11.89264965057373,103.0,178.0,1.0,0.0,2170
-0.6917723029851913,16.634666919708252,104.0,172.0,1.0,0.0,2190
-0.09024728059768677,26.02791404724121,105.0,165.0,1.0,0.0,2216
-0.2259661816060543,13.544310092926025,106.0,176.0,1.0,0.0,2232
-0.6150903068482876,13.415210247039795,107.0,176.0,1.0,0.0,2248
-0.0004711747169494629,16.487788677215576,108.0,175.0,1.0,0.0,2267
-0.31478333999128905,29.449549198150635,109.0,156.0,1.0,0.0,2301
-0.6705435700714588,13.953227043151855,110.0,178.0,1.0,0.0,2317
-0.6267628394640409,11.179569959640503,111.0,179.0,1.0,0.0,2330
-0.4928907908891377,16.112608432769775,112.0,171.0,1.0,0.0,2349
-0.10558611154556274,8.601917743682861,113.0,184.0,1.0,0.0,2359
-0.38711756781527873,16.074279069900513,114.0,171.0,1.0,0.0,2378
-0.428036833802859,10.675256967544556,115.0,182.0,1.0,0.0,2390
-0.5493785509696374,17.567931652069092,116.0,179.0,1.0,0.0,2404
-0.7568303272128105,20.43110466003418,117.0,165.0,1.0,0.0,2428
-0.5715474002063274,27.943562507629395,118.0,149.0,1.0,0.0,2460
-0.24023806651433308,13.02702283859253,119.0,175.0,1.0,0.0,2475
-0.7552062135476333,11.323988676071167,120.0,181.0,1.0,0.0,2488
-0.4131365848912133,15.802753210067749,121.0,171.0,1.0,0.0,2506
-0.8852423561943902,7.903895616531372,122.0,185.0,1.0,0.0,2515
-0.7104490359624227,13.12376856803894,123.0,177.0,1.0,0.0,2530
0.17941203571501232,18.052906274795532,124.0,165.0,1.0,0.0,2551
-0.3206777721643448,17.489014625549316,125.0,166.0,1.0,0.0,2571
-0.7174759268760681,8.551354169845581,126.0,184.0,1.0,0.0,2581
-1.3813298675749037,8.675535202026367,127.0,185.0,1.0,0.0,2590
-0.8309180997312069,47.91235876083374,128.0,137.0,1.0,0.0,2639
-0.2789912280582246,18.35576820373535,129.0,165.0,1.0,0.0,2660
-0.7395446201165518,10.29654312133789,130.0,180.0,1.0,0.0,2672
-0.9866766810417176,13.004973649978638,131.0,176.0,1.0,0.0,2687
-0.8615913291772207,15.962453126907349,132.0,175.0,1.0,0.0,2705
0.39857761065165204,7.863169431686401,133.0,185.0,1.0,0.0,2714
-0.4823682747389141,33.58440804481506,134.0,154.0,1.0,0.0,2752
0.08043506741523743,14.432271003723145,135.0,178.0,1.0,0.0,2768
-0.4485191451875787,17.01700782775879,136.0,169.0,1.0,0.0,2787
-1.026951625943184,30.296154260635376,137.0,159.0,1.0,0.0,2816
-0.7568493187427521,17.593714475631714,138.0,172.0,1.0,0.0,2836
-0.7532052232159508,15.674933910369873,139.0,176.0,1.0,0.0,2854
-0.21900861351578324,23.358836889266968,140.0,159.0,1.0,0.0,2881
0.2551936864852905,13.498520851135254,141.0,177.0,1.0,0.0,2896
-0.43010047574838,22.39903211593628,142.0,164.0,1.0,0.0,2920
-0.24482368721681483,15.341229915618896,143.0,173.0,1.0,0.0,2937
-0.24762351946397262,19.6838800907135,144.0,172.0,1.0,0.0,2959
-0.8956077224329898,17.205453157424927,145.0,173.0,1.0,0.0,2978
-0.4928454419840937,27.19113516807556,146.0,169.0,1.0,0.0,3002
-0.6491061449050903,8.859858989715576,147.0,184.0,1.0,0.0,3012
-0.9732210338115692,31.846842050552368,148.0,148.0,1.0,0.0,3048
-0.19880870978037515,10.494088888168335,149.0,182.0,1.0,0.0,3060
-0.4621325731277466,20.15813446044922,150.0,163.0,1.0,0.0,3083
-0.6028884286465852,20.272053241729736,151.0,167.0,1.0,0.0,3106
-1.0386477605156277,20.07629156112671,152.0,165.0,1.0,0.0,3129
-1.2941260593278068,12.614612817764282,153.0,178.0,1.0,0.0,3143
-1.643236942589283,13.842417240142822,154.0,174.0,1.0,0.0,3159
-0.11245425751334742,16.942495107650757,155.0,173.0,1.0,0.0,3178
-0.667996743146111,33.78076887130737,156.0,158.0,1.0,0.0,3213
-1.1181454329655087,25.137373208999634,157.0,159.0,1.0,0.0,3242
-1.5359279645813837,15.470880508422852,158.0,172.0,1.0,0.0,3260
-1.2852760791778564,8.643495559692383,159.0,184.0,1.0,0.0,3270
-1.7392596205075581,31.043827295303345,160.0,149.0,1.0,0.0,3306
-1.2942017807680017,14.479488372802734,161.0,175.0,1.0,0.0,3323
-0.2092302224852822,18.65600872039795,162.0,171.0,1.0,0.0,3345
-1.3793961120688396,20.069232940673828,163.0,166.0,1.0,0.0,3368
-0.6019173330730863,7.828035593032837,164.0,185.0,1.0,0.0,3377
-2.2053944042750766,12.001463174819946,165.0,178.0,1.0,0.0,3391
-0.9318165949412754,38.01165556907654,166.0,143.0,1.0,0.0,3427
-1.0869469940662384,13.93246579170227,167.0,178.0,1.0,0.0,3443
-0.6138693753709185,40.7477502822876,168.0,143.0,1.0,0.0,3490
-1.7715585033098857,15.835108041763306,169.0,172.0,1.0,0.0,3508
-0.5277283447129386,24.21887731552124,170.0,166.0,1.0,0.0,3536
-1.0039244379316057,24.659661531448364,171.0,158.0,1.0,0.0,3564
-1.452950069398591,28.56212329864502,172.0,158.0,1.0,0.0,3597
-1.8995579070058362,30.6397385597229,173.0,154.0,1.0,0.0,3627
-0.4814813733100891,24.592339277267456,174.0,164.0,1.0,0.0,3655
-0.17410884963141549,7.7730255126953125,175.0,185.0,1.0,0.0,3664
-1.9243600845336915,8.830158233642578,176.0,184.0,1.0,0.0,3674
0.052195770399911065,12.463696002960205,177.0,180.0,1.0,0.0,3688
-1.1444028364984613,33.029664039611816,178.0,145.0,1.0,0.0,3726
-0.8799146602028295,16.34649085998535,179.0,170.0,1.0,0.0,3745
-0.7210493421554566,21.86138367652893,180.0,161.0,1.0,0.0,3770
-1.1033707244055613,37.14773344993591,181.0,159.0,1.0,0.0,3806
-1.0479005643299648,30.231769800186157,182.0,146.0,1.0,0.0,3841
-1.5769703388214111,8.380995273590088,183.0,184.0,1.0,0.0,3851
-0.16709114955021784,21.799548625946045,184.0,166.0,1.0,0.0,3877
-1.5212970442242093,30.682087421417236,185.0,152.0,1.0,0.0,3913
-1.2483786532753391,16.10487937927246,186.0,171.0,1.0,0.0,3932
-1.6887073841961948,19.195048809051514,187.0,172.0,1.0,0.0,3954
0.011134926478068035,13.190470457077026,188.0,177.0,1.0,0.0,3969
0.10119135563190167,11.090185403823853,189.0,179.0,1.0,0.0,3982
-1.3117291560539832,27.51390051841736,190.0,160.0,1.0,0.0,4009
-1.4484915083104914,19.671250820159912,191.0,171.0,1.0,0.0,4031
-2.612319833353946,16.356600999832153,192.0,169.0,1.0,0.0,4050
0.12602770328521729,10.377172708511353,193.0,182.0,1.0,0.0,4062
-2.0550692876180015,12.816324949264526,194.0,177.0,1.0,0.0,4077
-1.5837419965992803,39.29895901679993,195.0,133.0,1.0,0.0,4123
-0.3413974321805514,22.021275281906128,196.0,162.0,1.0,0.0,4149
-1.735291444338285,11.134809017181396,197.0,181.0,1.0,0.0,4162
-1.2228353711274953,53.6656539440155,198.0,126.0,1.0,0.0,4215
-1.3256956895192464,13.050226211547852,199.0,177.0,1.0,0.0,4230
-0.881744122505188,8.579752922058105,200.0,184.0,1.0,0.0,4240
-3.846755897297579,14.796109437942505,201.0,175.0,1.0,0.0,4257
-0.7610551452636719,21.499967336654663,202.0,163.0,1.0,0.0,4282
-0.11688905013234992,16.490573167800903,203.0,169.0,1.0,0.0,4301
-1.1645583850996835,24.112250089645386,204.0,158.0,1.0,0.0,4329
-1.6041624960692034,19.623786211013794,205.0,165.0,1.0,0.0,4352
0.006648148809160505,12.13996148109436,206.0,178.0,1.0,0.0,4366
-0.9427695274353027,37.803845167160034,207.0,143.0,1.0,0.0,4405
-1.3293171042487735,17.522045135498047,208.0,171.0,1.0,0.0,4426
-0.8141120416777474,23.551369190216064,209.0,162.0,1.0,0.0,4454
-0.35984187655978733,15.427032470703125,210.0,176.0,1.0,0.0,4472
-2.4208824084355283,11.009844541549683,211.0,179.0,1.0,0.0,4485
-2.7190728187561035,14.618379592895508,212.0,172.0,1.0,0.0,4502
-2.0385876837230863,18.387306690216064,213.0,171.0,1.0,0.0,4523
-1.043135587985699,11.331757068634033,214.0,179.0,1.0,0.0,4536
-4.829999240239461,13.000324964523315,215.0,177.0,1.0,0.0,4551
-1.36172158142616,25.64827585220337,216.0,157.0,1.0,0.0,4580
-2.195651054382324,13.710937738418579,217.0,177.0,1.0,0.0,4596
-1.4013782642983101,38.245941400527954,218.0,155.0,1.0,0.0,4634
-1.8923493756188288,15.024845838546753,219.0,174.0,1.0,0.0,4652
-2.333230051127347,18.75217628479004,220.0,166.0,1.0,0.0,4674
-1.164630735621733,14.44350290298462,221.0,175.0,1.0,0.0,4691
-1.6897510932042048,11.442017555236816,222.0,180.0,1.0,0.0,4704
-3.726667133967082,12.678469896316528,223.0,177.0,1.0,0.0,4719
1.2597458958625793,17.115478992462158,224.0,172.0,1.0,0.0,4739
-0.7158793210983276,12.216880083084106,225.0,178.0,1.0,0.0,4753
-1.0779276811159575,11.323465585708618,226.0,179.0,1.0,0.0,4766
-1.3952727317810059,9.506535530090332,227.0,183.0,1.0,0.0,4777
-3.0458043876447176,16.509032011032104,228.0,173.0,1.0,0.0,4796
-2.1157325939698652,26.895237684249878,229.0,168.0,1.0,0.0,4819
-3.0830235922778093,23.7238667011261,230.0,164.0,1.0,0.0,4846
-3.6215971151987714,12.612558364868164,231.0,177.0,1.0,0.0,4861
0.09865742921829224,27.582120180130005,232.0,158.0,1.0,0.0,4893
-1.4912292740561746,29.23145318031311,233.0,159.0,1.0,0.0,4926
-0.8434853553771973,16.01378560066223,234.0,171.0,1.0,0.0,4945
-4.372584056854248,8.491254091262817,235.0,184.0,1.0,0.0,4955
-0.5952402864183698,18.27626323699951,236.0,169.0,1.0,0.0,4976
-2.9222882191340127,15.320157766342163,237.0,174.0,1.0,0.0,4994
-3.330087733268738,16.334489345550537,238.0,184.0,1.0,0.0,5005
-2.9385322994656033,7.681339502334595,239.0,185.0,1.0,0.0,5014
-2.8025386929512024,10.52782416343689,240.0,182.0,1.0,0.0,5026
-2.66066837310791,12.570940732955933,241.0,177.0,1.0,0.0,5041
-2.1169383185250417,35.064754009246826,242.0,152.0,1.0,0.0,5083
0.292160967985789,30.189613103866577,243.0,142.0,1.0,0.0,5119
-1.4853766349054152,26.354928016662598,244.0,152.0,1.0,0.0,5150
-0.5498159352470847,14.638807535171509,245.0,173.0,1.0,0.0,5167
-3.24215152936104,39.788620948791504,246.0,152.0,1.0,0.0,5207
-3.457761367162069,7.856127738952637,247.0,185.0,1.0,0.0,5216
0.34865423043568927,10.5200355052948,248.0,182.0,1.0,0.0,5228
-4.067557208678302,15.0376877784729,249.0,177.0,1.0,0.0,5245
0.6936600575080285,22.265344619750977,250.0,160.0,1.0,0.0,5271
-2.5858069147382463,11.998729467391968,251.0,178.0,1.0,0.0,5285
-1.3151644739237698,37.75215697288513,252.0,143.0,1.0,0.0,5329
-1.6349901888105605,15.16981315612793,253.0,174.0,1.0,0.0,5347
-1.0041728218396504,20.41475486755371,254.0,166.0,1.0,0.0,5371
0.5701535012986925,7.864187717437744,255.0,185.0,1.0,0.0,5380
-2.986840772628784,8.494215488433838,256.0,184.0,1.0,0.0,5390
-1.7455498059590657,20.24376392364502,257.0,179.0,1.0,0.0,5406
0.2069882353146871,20.90890884399414,258.0,168.0,1.0,0.0,5430
-0.2969901436253598,16.483086109161377,259.0,173.0,1.0,0.0,5449
-3.54513296214017,19.23361039161682,260.0,170.0,1.0,0.0,5471
-5.054538873525766,11.218476057052612,261.0,181.0,1.0,0.0,5484
-2.991395049624973,23.497820377349854,262.0,157.0,1.0,0.0,5511
-2.6712143080575124,17.909449100494385,263.0,169.0,1.0,0.0,5532
1.3624244795905218,7.8127593994140625,264.0,185.0,1.0,0.0,5541
-3.7389756503858065,16.261006593704224,265.0,169.0,1.0,0.0,5560
-4.565256105150495,29.776033639907837,266.0,147.0,1.0,0.0,5595
1.2322121461232503,20.662372827529907,267.0,172.0,1.0,0.0,5614
-3.351159779921822,19.298445463180542,268.0,166.0,1.0,0.0,5637
-1.3617964553833009,21.286357879638672,269.0,169.0,1.0,0.0,5662
-0.8196700186956496,17.911463499069214,270.0,173.0,1.0,0.0,5683
-2.093478141292449,26.72550940513611,271.0,157.0,1.0,0.0,5714
-2.075956630706787,21.613126516342163,272.0,165.0,1.0,0.0,5739
-0.47428857578950767,14.746901273727417,273.0,177.0,1.0,0.0,5756
-1.5729655424753826,20.198705673217773,274.0,164.0,1.0,0.0,5780
0.07821553094046456,11.876890659332275,275.0,178.0,1.0,0.0,5794
-1.1641859817504883,27.547698974609375,276.0,161.0,1.0,0.0,5820
-1.8951597213745117,31.736831188201904,277.0,139.0,1.0,0.0,5858
-3.78397888607449,7.625654220581055,278.0,185.0,1.0,0.0,5867
-1.798440055847168,42.02640914916992,279.0,142.0,1.0,0.0,5917
-3.3610876560211183,8.756714344024658,280.0,184.0,1.0,0.0,5927
-6.2961325986044745,11.692928075790405,281.0,178.0,1.0,0.0,5941
-3.050475377302903,11.229908466339111,282.0,177.0,1.0,0.0,5954
1.4178342085618238,11.301029205322266,283.0,181.0,1.0,0.0,5967
-1.4333776897854276,7.773428916931152,284.0,185.0,1.0,0.0,5976
-4.979936175876194,7.828016757965088,285.0,185.0,1.0,0.0,5985
-3.269730806350708,18.83817481994629,286.0,174.0,1.0,0.0,6002
-1.8467340102562537,11.035796165466309,287.0,179.0,1.0,0.0,6015
1.0303267610484157,24.14374089241028,288.0,159.0,1.0,0.0,6044
-0.5646139234304428,26.645641326904297,289.0,158.0,1.0,0.0,6076
0.2123392105102539,12.604449033737183,290.0,179.0,1.0,0.0,6091
-0.9303190310796102,10.216745138168335,291.0,180.0,1.0,0.0,6103
-2.2119098270640656,14.589021444320679,292.0,173.0,1.0,0.0,6120
-4.373412026299371,7.526198625564575,293.0,185.0,1.0,0.0,6129
-7.66746381350926,12.122913837432861,294.0,180.0,1.0,0.0,6143
-1.8681390571594239,21.29190444946289,295.0,162.0,1.0,0.0,6168
-1.0580087036922061,24.95694613456726,296.0,159.0,1.0,0.0,6197
-1.973742681391099,20.33841848373413,297.0,173.0,1.0,0.0,6215
0.004738499136532054,14.368157863616943,298.0,175.0,1.0,0.0,6232
-2.2450735258019487,19.7084743976593,299.0,171.0,1.0,0.0,6255
0.5032288887921501,14.19283938407898,300.0,173.0,1.0,0.0,6272
-3.2409855922063193,10.21941876411438,301.0,182.0,1.0,0.0,6284
1.0177938212519106,19.002756595611572,302.0,164.0,1.0,0.0,6307
-1.400651054997598,26.29203200340271,303.0,157.0,1.0,0.0,6338
-1.043436895098005,29.382537603378296,304.0,150.0,1.0,0.0,6373
-1.0865858034654097,43.906086683273315,305.0,137.0,1.0,0.0,6418
2.3197208534587515,18.67292022705078,306.0,168.0,1.0,0.0,6440
-1.9676381746927898,17.901968955993652,307.0,170.0,1.0,0.0,6461
0.7357987540108817,29.74452042579651,308.0,143.0,1.0,0.0,6496
-2.0925858204181376,10.875303983688354,309.0,179.0,1.0,0.0,6509
-4.201060926212984,28.40955424308777,310.0,156.0,1.0,0.0,6543
-3.216751358725808,18.45999312400818,311.0,164.0,1.0,0.0,6565
-2.8020659944285518,19.417707681655884,312.0,165.0,1.0,0.0,6588
-1.8170012368096247,7.752483606338501,313.0,185.0,1.0,0.0,6597
0.8282955674564138,35.53437113761902,314.0,173.0,1.0,0.0,6615
-0.27154873311519623,27.3858802318573,315.0,150.0,1.0,0.0,6647
-5.104460459489089,11.378938913345337,316.0,181.0,1.0,0.0,6660
