critic_loss,duration,episode,episode_reward,goal_reached,honeypot,step
0.017396932412737456,496.9331126213074,0.0,-1474.0,0.0,0.0,969
-0.04034605238982476,524.2497823238373,1.0,-1542.0,0.0,0.0,1970
-0.16576242434233426,535.9401693344116,2.0,-1498.0,0.0,0.0,2971
-0.37951056217961016,524.6126725673676,3.0,-1415.0,0.0,0.0,3972
-0.6080321570597589,523.340169429779,4.0,-1452.0,0.0,0.0,4973
-0.959025153964758,526.2248165607452,5.0,-1561.0,0.0,0.0,5974
-1.3002528419941664,523.0807299613953,6.0,-1368.0,0.0,1.0,6975
-1.7093565608263015,527.0423130989075,7.0,-1195.0,0.0,0.0,7976
-2.26796484682709,519.1394271850586,8.0,-1368.0,0.0,0.0,8977
-2.8301319577246904,523.5979344844818,9.0,-1290.0,0.0,0.0,9978
-3.203440358556807,530.981644153595,10.0,-1141.0,0.0,0.0,10979
-4.107594163641334,531.3179998397827,11.0,-1116.0,0.0,0.0,11980
-4.501892329692841,538.9331262111664,12.0,-1217.0,0.0,1.0,12981
-5.162406145870685,540.3932862281799,13.0,-1187.0,0.0,0.0,13982
